id,publicDate,source,coAuthorship,citationCount,refCount,Class
202000176,01/12/2020,1,5,8,59,"['ENGI', 'COMP']"
202000182,01/12/2020,1,13,3,37,['MEDI']
202000149,01/12/2020,1,5,4,27,['MULT']
202000185,01/12/2020,1,35,443,149,['MEDI']
202000171,01/12/2020,1,35,59,15,['AGRI']
202000112,01/12/2020,1,4,17,104,['ENVI']
202000115,01/12/2020,1,3,20,52,['MEDI']
202000123,01/12/2020,1,3,2,32,"['ENGI', 'PHYS']"
202000124,01/12/2020,1,7,5,62,['MULT']
202000170,01/12/2020,1,2,9,23,['MEDI']
202000184,01/12/2020,1,12,6,23,"['BIOC', 'MEDI']"
202000183,01/12/2020,1,5,33,56,"['CENG', 'ENVI']"
202000177,01/12/2020,1,6,11,42,['MATE']
202000148,01/12/2020,1,6,9,28,['MEDI']
202000141,01/12/2020,1,6,10,53,['MEDI']
202000146,01/12/2020,1,8,4,35,['MULT']
202000179,01/12/2020,1,11,98,55,['MULT']
202000239,01/12/2020,1,6,11,83,['EART']
202000206,01/12/2020,1,29,25,20,['MEDI']
202000034,10/12/2020,1,2355,40,50,['PHYS']
202000033,10/12/2020,1,2,0,18,"['COMP', 'DECI']"
202000201,01/12/2020,1,12,28,36,['MULT']
202000208,01/12/2020,1,5,6,41,"['CENG', 'CHEM', 'MATE']"
202000005,22/12/2020,1,2,0,8,"['MATE', 'ENGI']"
202000237,01/12/2020,1,3,40,33,"['BUSI', 'COMP', 'SOCI', 'ECON']"
202000230,01/12/2020,1,2,21,26,"['CENG', 'ENVI', 'ENER']"
202000002,30/12/2020,1,7,16,44,"['ENGI', 'MATE']"
202000290,01/12/2020,1,6,6,30,['MEDI']
202000056,01/12/2020,1,3,14,46,"['AGRI', 'IMMU', 'SOCI', 'HEAL']"
202000264,01/12/2020,1,5,51,55,['MULT']
202000069,01/12/2020,1,13,4,21,['MEDI']
202000263,01/12/2020,1,9,13,63,['MULT']
202000051,02/12/2020,1,2,0,30,"['ENVI', 'EART']"
202000297,01/12/2020,1,8,32,51,['MULT']
202000255,01/12/2020,1,4,20,36,['MEDI']
202000067,01/12/2020,1,3,,31,['VETE']
202000093,01/12/2020,1,8,4,35,"['CENG', 'MATE']"
202000058,01/12/2020,1,4,,28,"['BUSI', 'ECON']"
202000094,01/12/2020,1,3,0,9,"['COMP', 'CHEM', 'MATH', 'PHYS']"
202000060,01/12/2020,1,6,,28,['MEDI']
202000252,01/12/2020,1,6,14,33,['MULT']
202000299,01/12/2020,1,10,8,42,['MULT']
202000003,30/12/2020,1,4,37,31,"['ENGI', 'MATE']"
202000231,01/12/2020,1,2,29,33,"['BIOC', 'ECON', 'ENER']"
202000209,01/12/2020,1,4,9,23,"['BIOC', 'AGRI']"
202000236,01/12/2020,1,9,10,4,['MEDI']
202000004,27/12/2020,1,2,4,7,['MEDI']
202000200,01/12/2020,1,10,8,340,"['BIOC', 'PHAR']"
202000032,10/12/2020,1,3,0,11,"['BUSI', 'COMP', 'MEDI', 'SOCI']"
202000238,01/12/2020,1,8,5,54,['MULT']
202000035,10/12/2020,1,24,48,160,"['PHYS', 'EART']"
202000207,01/12/2020,1,8,676,65,['MULT']
202000253,01/12/2020,1,6,29,52,['ENGI']
202000061,01/12/2020,1,2,2,13,"['SOCI', 'ARTS']"
202000095,01/12/2020,1,2,,18,"['ECON', 'SOCI', 'BUSI']"
202000298,01/12/2020,1,6,2,64,"['CENG', 'CHEM']"
202000092,01/12/2020,1,138,24,54,['MULT']
202000066,01/12/2020,1,2,,27,['VETE']
202000254,01/12/2020,1,5,28,62,['ENVI']
202000059,01/12/2020,1,2366,5,44,"['ENGI', 'PHYS']"
202000296,01/12/2020,1,6,2,42,['MULT']
202000050,02/12/2020,1,3,3,46,"['ENVI', 'MEDI']"
202000262,01/12/2020,1,6,8,40,"['ENVI', 'MATE']"
202000265,01/12/2020,1,3,32,33,"['ENVI', 'MATE']"
202000057,01/12/2020,1,3,,48,"['BUSI', 'ECON']"
202000291,01/12/2020,1,5,34,34,['MULT']
202000068,01/12/2020,1,3,,37,['VETE']
202000278,01/12/2020,1,1,25,89,"['BUSI', 'SOCI', 'ENVI']"
202000075,01/12/2020,1,5,6,47,"['COMP', 'PHYS', 'ENGI']"
202000247,01/12/2020,1,8,36,54,['AGRI']
202000081,01/12/2020,1,2,2,21,['ENER']
202000086,01/12/2020,1,6,12,41,['MEDI']
202000240,01/12/2020,1,10,14,24,['MEDI']
202000072,01/12/2020,1,7,10,44,['MULT']
202000249,01/12/2020,1,6,23,55,['MULT']
202000282,01/12/2020,1,9,32,59,['MULT']
202000276,01/12/2020,1,3,24,31,['MULT']
202000044,03/12/2020,1,4,52,174,['AGRI']
202000088,01/12/2020,1,7,1,9,['MEDI']
202000043,05/12/2020,1,5,15,53,['ENVI']
202000271,01/12/2020,1,4,6,36,"['ENVI', 'CHEM']"
202000285,01/12/2020,1,9,17,45,['MULT']
202000225,01/12/2020,1,5,2,31,"['MEDI', 'DENT']"
202000017,18/12/2020,1,7,29,,['BIOC']
202000028,15/12/2020,1,3,6,37,"['CHEM', 'ENVI', 'CENG', 'ENGI']"
202000010,22/12/2020,1,29,23,35,['MEDI']
202000222,01/12/2020,1,4,5,46,"['BIOC', 'CHEM']"
202000026,15/12/2020,1,3,25,63,"['BIOC', 'ECON', 'ENER']"
202000214,01/12/2020,1,2,43,30,['MEDI']
202000019,16/12/2020,1,5,2,26,['COMP']
202000213,01/12/2020,1,5,27,157,"['BIOC', 'AGRI']"
202000021,15/12/2020,1,2,2,8,"['ENVI', 'EART']"
202000089,01/12/2020,1,4,6,18,['ENER']
202000284,01/12/2020,1,140,8,46,['PSYC']
202000270,01/12/2020,1,3,1,14,"['PHAR', 'MEDI']"
202000042,05/12/2020,1,9,7,39,"['PHYS', 'MATE', 'CHEM']"
202000248,01/12/2020,1,8,10,37,"['IMMU', 'AGRI', 'MEDI']"
202000045,03/12/2020,1,6,7,83,"['NEUR', 'MEDI']"
202000277,01/12/2020,1,11,11,36,"['ENVI', 'EART']"
202000283,01/12/2020,1,2,1,6,['MEDI']
202000073,01/12/2020,1,5,2,26,['MULT']
202000241,01/12/2020,1,5,4,13,['MEDI']
202000087,01/12/2020,1,3,,40,"['BIOC', 'CHEM', 'CENG', 'ENER', 'ENVI', 'AGRI', 'EART']"
202000279,01/12/2020,1,1,1,90,['SOCI']
202000080,01/12/2020,1,4,3,16,['ENER']
202000246,01/12/2020,1,6,21,5,"['ENER', 'EART']"
202000074,01/12/2020,1,5,1,16,['CHEM']
202000020,16/12/2020,1,3,2,20,['COMP']
202000212,01/12/2020,1,29,234,150,['MEDI']
202000215,01/12/2020,1,12,35,41,"['BIOC', 'ENVI']"
202000027,15/12/2020,1,2,4,30,"['SOCI', 'COMP']"
202000018,18/12/2020,1,6,11,48,['BIOC']
202000223,01/12/2020,1,4,26,34,['AGRI']
202000011,22/12/2020,1,8,29,48,"['CHEM', 'MATE']"
202000016,18/12/2020,1,7,8,30,['MEDI']
202000224,01/12/2020,1,8,23,95,['EART']
202000029,14/12/2020,1,7,15,49,"['CHEM', 'ENVI', 'CENG', 'ENER']"
202000164,01/12/2020,1,14,15,26,['MEDI']
202000190,01/12/2020,1,4,62,74,"['CENG', 'ENVI']"
202000197,01/12/2020,1,5,18,54,['ENER']
202000163,01/12/2020,1,4,22,49,['MULT']
202000155,01/12/2020,1,24,5,35,['MEDI']
202000199,01/12/2020,1,6,3,20,"['IMMU', 'MEDI']"
202000152,01/12/2020,1,3,53,46,['MULT']
202000106,01/12/2020,1,5,13,38,"['MEDI', 'IMMU']"
202000139,01/12/2020,1,4,10,36,"['BIOC', 'AGRI']"
202000101,01/12/2020,1,4,1,22,['MEDI']
202000137,01/12/2020,1,7,23,40,"['MATE', 'PHYS', 'ENGI']"
202000108,01/12/2020,1,5,18,91,"['AGRI', 'NURS']"
202000130,01/12/2020,1,3,0,39,['CENG']
202000198,01/12/2020,1,1,0,10,['MEDI']
202000153,01/12/2020,1,6,28,63,"['CHEM', 'BIOC']"
202000154,01/12/2020,1,239,18,46,"['PSYC', 'MEDI']"
202000162,01/12/2020,1,4,44,129,"['MATE', 'ENGI']"
202000196,01/12/2020,1,3,2,34,"['CENG', 'MATE']"
202000191,01/12/2020,1,16,13,39,['MULT']
202000165,01/12/2020,1,3,21,141,"['ENVI', 'EART']"
202000131,01/12/2020,1,8,4,40,['MEDI']
202000136,01/12/2020,1,8,16,83,['MULT']
202000109,01/12/2020,1,10,8,70,['MULT']
202000100,01/12/2020,1,6,1,30,['MEDI']
202000107,01/12/2020,1,3,10,37,['MULT']
202000138,01/12/2020,1,5,11,50,['COMP']
