id,publicDate,source,coAuthorship,citationCount,refCount,Class
201900201,01/12/2019,1,15,59,45,['PHYS']
201900239,01/12/2019,1,5,20,51,['MULT']
201900206,01/12/2019,1,4,19,45,"['IMMU', 'MEDI', 'VETE']"
201900034,16/12/2019,1,3,0,15,['PHYS']
201900230,01/12/2019,1,11,1,34,"['MEDI', 'IMMU', 'BIOC']"
201900002,30/12/2019,1,1,0,7,['BIOC']
201900208,01/12/2019,1,2,4,42,['PHYS']
201900005,30/12/2019,1,2,2,22,['BIOC']
201900237,01/12/2019,1,5,8,51,"['MEDI', 'BIOC', 'AGRI']"
201900183,01/12/2019,1,3,8,37,"['ENVI', 'AGRI']"
201900177,01/12/2019,1,8,9,13,['MEDI']
201900148,01/12/2019,1,7,0,,['MULT']
201900170,01/12/2019,1,4,4,51,"['BIOC', 'CHEM', 'MATH']"
201900184,01/12/2019,1,5,2,36,['MEDI']
201900146,01/12/2019,1,13,0,4,['MEDI']
201900179,01/12/2019,1,3,0,16,"['BIOC', 'IMMU']"
201900141,01/12/2019,1,4,11,82,['PHYS']
201900115,01/12/2019,1,7,8,28,"['COMP', 'SOCI']"
201900112,01/12/2019,1,2,,29,['ENER']
201900124,01/12/2019,1,2,3,73,['ECON']
201900123,01/12/2019,1,4,3,43,"['SOCI', 'ENER']"
201900140,01/12/2019,1,2343,7,21,['PHYS']
201900147,01/12/2019,1,3,8,36,['DENT']
201900178,01/12/2019,1,2,3,37,['MEDI']
201900185,01/12/2019,1,3,16,45,"['ENVI', 'AGRI']"
201900171,01/12/2019,1,9,23,53,['ENVI']
201900176,01/12/2019,1,4,27,47,['MULT']
201900182,01/12/2019,1,5,20,18,"['ENVI', 'CENG', 'ENGI']"
201900149,01/12/2019,1,6,9,32,"['AGRI', 'ENVI']"
201900122,01/12/2019,1,6,14,21,['MEDI']
201900125,01/12/2019,1,8,19,23,"['PHAR', 'MEDI']"
201900113,01/12/2019,1,3,3,11,"['DECI', 'MATH', 'COMP']"
201900114,01/12/2019,1,3,0,67,"['SOCI', 'ENER']"
201900150,01/12/2019,1,5,1,,['MEDI']
201900168,01/12/2019,1,2,0,12,['MATH']
201900157,01/12/2019,1,5,14,31,['DENT']
201900161,01/12/2019,1,2,11,20,"['CENG', 'ENVI']"
201900195,01/12/2019,1,9,12,39,['MEDI']
201900159,01/12/2019,1,6,6,37,['MULT']
201900192,01/12/2019,1,8,29,53,"['IMMU', 'PHAR']"
201900166,01/12/2019,1,11,30,35,"['AGRI', 'ENER', 'ENVI']"
201900300,30/11/2019,1,4,0,22,['ENGI']
201900132,01/12/2019,1,3,7,36,['MULT']
201900135,01/12/2019,1,6,35,58,"['MEDI', 'BIOC']"
201900103,01/12/2019,1,4,0,15,"['COMP', 'ENER', 'ENGI', 'MATH', 'PHYS']"
201900104,01/12/2019,1,14,10,18,"['BUSI', 'COMP', 'DECI', 'PHYS']"
201900158,01/12/2019,1,20,95,90,['MEDI']
201900167,01/12/2019,1,11,18,15,"['MEDI', 'BIOC', 'IMMU']"
201900193,01/12/2019,1,8,10,37,"['MEDI', 'BIOC']"
201900194,01/12/2019,1,6,7,80,"['CHEM', 'MATE']"
201900160,01/12/2019,1,4,10,33,"['CHEM', 'BIOC', 'PHAR', 'MEDI', 'CENG']"
201900169,01/12/2019,1,21,13,30,"['MEDI', 'BIOC']"
201900156,01/12/2019,1,1,14,18,"['SOCI', 'ENGI']"
201900151,01/12/2019,1,5,26,45,"['AGRI', 'ENVI']"
201900105,01/12/2019,1,2,5,97,['BIOC']
201900102,01/12/2019,1,1,,33,"['SOCI', 'ECON']"
201900134,01/12/2019,1,8,6,35,"['MEDI', 'BIOC']"
201900133,01/12/2019,1,11,10,49,['MULT']
201900287,01/12/2019,1,4,17,19,['MULT']
201900041,15/12/2019,1,7,9,11,"['MATH', 'BIOC', 'COMP']"
201900273,01/12/2019,1,6,23,49,['MULT']
201900079,06/12/2019,1,4,7,31,"['ENER', 'ENVI']"
201900274,01/12/2019,1,8,21,49,['MULT']
201900046,15/12/2019,1,2,31,36,['ENVI']
201900280,01/12/2019,1,37,49,26,['MULT']
201900289,01/12/2019,1,8,9,61,['MULT']
201900242,01/12/2019,1,6,33,41,"['MATE', 'CENG']"
201900070,09/12/2019,1,2,4,11,['COMP']
201900084,04/12/2019,1,3,0,15,['PHYS']
201900048,15/12/2019,1,10,95,72,"['CENG', 'ENVI']"
201900083,05/12/2019,1,4,29,26,['MEDI']
201900077,09/12/2019,1,2314,35,54,['PHYS']
201900245,01/12/2019,1,1,1,8,['MEDI']
201900211,01/12/2019,1,5,14,32,['PHAR']
201900023,19/12/2019,1,14,7,34,['MEDI']
201900024,18/12/2019,1,2237,16,43,['PHYS']
201900216,01/12/2019,1,10,68,54,"['CENG', 'ENVI']"
201900229,01/12/2019,1,2,10,25,"['MEDI', 'NURS']"
201900012,20/12/2019,1,2,2,9,['COMP']
201900220,01/12/2019,1,7,5,64,['MULT']
201900227,01/12/2019,1,11,4,43,['BIOC']
201900015,20/12/2019,1,7,33,41,['MEDI']
201900218,01/12/2019,1,3,2,46,['HEAL']
201900049,15/12/2019,1,6,93,39,"['CENG', 'ENVI']"
201900244,01/12/2019,1,2,5,16,['MEDI']
201900076,09/12/2019,1,3,0,14,"['MATE', 'ENGI']"
201900082,05/12/2019,1,20,33,38,"['BIOC', 'IMMU', 'MEDI']"
201900288,01/12/2019,1,2,31,55,['MULT']
201900085,04/12/2019,1,2289,36,74,['PHYS']
201900071,09/12/2019,1,2,1,14,['COMP']
201900243,01/12/2019,1,6,8,14,"['BIOC', 'MEDI']"
201900078,06/12/2019,1,3,0,79,"['ENGI', 'ENVI', 'ECON', 'BUSI']"
201900281,01/12/2019,1,11,30,59,['MULT']
201900047,15/12/2019,1,6,49,68,"['ENGI', 'MATH', 'ENER', 'ENVI']"
201900275,01/12/2019,1,2,71,39,['EART']
201900272,01/12/2019,1,21,24,31,['MEDI']
201900040,16/12/2019,1,2,9,42,['MEDI']
201900286,01/12/2019,1,6,43,86,['MULT']
201900014,20/12/2019,1,2338,45,65,['PHYS']
201900226,01/12/2019,1,11,21,25,['MULT']
201900219,01/12/2019,1,3,11,37,['ENVI']
201900221,01/12/2019,1,6,23,23,['MEDI']
201900013,20/12/2019,1,2,0,8,['COMP']
201900217,01/12/2019,1,6,26,39,"['CHEM', 'CENG', 'PHYS']"
201900025,18/12/2019,1,3,3,24,['NEUR']
201900228,01/12/2019,1,4,31,31,"['MATH', 'COMP', 'SOCI', 'DECI']"
201900022,19/12/2019,1,7,33,41,"['ENER', 'MATH', 'ENGI']"
201900210,01/12/2019,1,13,17,54,"['MEDI', 'NEUR']"
201900232,01/12/2019,1,2,112,39,"['MATH', 'SOCI', 'COMP']"
201900000,31/12/2019,1,6,6,29,"['NURS', 'SOCI']"
201900038,16/12/2019,1,8,42,41,"['MEDI', 'IMMU']"
201900007,26/12/2019,1,12,16,56,['AGRI']
201900235,01/12/2019,1,12,5,29,"['MEDI', 'NEUR']"
201900031,16/12/2019,1,3,3,10,['PHYS']
201900203,01/12/2019,1,6,9,38,['MEDI']
201900009,21/12/2019,1,1,0,18,['COMP']
201900204,01/12/2019,1,27,21,16,['MEDI']
201900036,16/12/2019,1,4,0,6,['PHYS']
201900062,10/12/2019,1,2276,12,39,['PHYS']
201900250,01/12/2019,1,3,11,17,"['MEDI', 'NURS']"
201900096,02/12/2019,1,2,3,18,['MATH']
201900091,02/12/2019,1,8,20,35,"['MEDI', 'NEUR']"
201900257,01/12/2019,1,2,3,15,['MEDI']
201900065,09/12/2019,1,2,1,14,['COMP']
201900268,01/12/2019,1,14,16,25,"['IMMU', 'AGRI', 'VETE']"
201900295,30/11/2019,1,3,0,24,['ARTS']
201900261,01/12/2019,1,5,57,62,"['MATH', 'SOCI', 'COMP']"
201900053,13/12/2019,1,5,0,15,['COMP']
201900098,01/12/2019,1,4,0,25,['MEDI']
201900054,13/12/2019,1,5,2,34,['COMP']
201900266,01/12/2019,1,6,21,40,['MULT']
201900292,01/12/2019,1,6,26,30,"['CHEM', 'CENG']"
201900259,01/12/2019,1,4,113,144,"['MATH', 'SOCI', 'COMP']"
201900008,26/12/2019,1,4,9,32,"['CHEM', 'CENG', 'ENGI']"
201900037,16/12/2019,1,2,1,13,['PHYS']
201900205,01/12/2019,1,7,71,43,['MULT']
201900202,01/12/2019,1,7,35,50,['MULT']
201900030,16/12/2019,1,1,1,41,['PHYS']
201900039,16/12/2019,1,4,8,27,['MEDI']
201900234,01/12/2019,1,9,25,50,['MULT']
201900006,30/12/2019,1,2,3,14,['BIOC']
201900001,30/12/2019,1,4,3,34,['MEDI']
201900233,01/12/2019,1,2,3,27,['AGRI']
201900293,30/11/2019,1,2,6,16,['ENGI']
201900267,01/12/2019,1,7,35,35,['MULT']
201900055,13/12/2019,1,6,15,44,['CHEM']
201900258,01/12/2019,1,5,1,27,['MEDI']
201900052,13/12/2019,1,3,1,13,['COMP']
201900260,01/12/2019,1,4,2,44,['EART']
201900294,30/11/2019,1,2,1,37,['ENGI']
201900099,01/12/2019,1,6,3,18,"['SOCI', 'COMP', 'ENGI']"
201900064,09/12/2019,1,2,5,14,['COMP']
201900256,01/12/2019,1,7,16,29,"['CHEM', 'CENG']"
201900090,02/12/2019,1,7,5,13,['MEDI']
201900269,01/12/2019,1,3,3,15,"['BUSI', 'ECON']"
201900097,01/12/2019,1,2,1,31,"['SOCI', 'ARTS']"
201900251,01/12/2019,1,8,36,48,"['IMMU', 'PHAR', 'MEDI']"
201900063,09/12/2019,1,2,2,11,['COMP']
201900111,01/12/2019,1,2,0,16,"['SOCI', 'ECON']"
201900129,01/12/2019,1,2,,12,['MATH']
201900116,01/12/2019,1,2,14,26,['SOCI']
201900120,01/12/2019,1,3,0,20,"['ECON', 'BUSI', 'ENVI']"
201900118,01/12/2019,1,8,7,37,['CENG']
201900127,01/12/2019,1,8,24,32,['VETE']
201900173,01/12/2019,1,5,6,29,"['CHEM', 'MATH', 'AGRI', 'PHYS', 'EART']"
201900187,01/12/2019,1,6,104,39,"['ENGI', 'ENER']"
201900180,01/12/2019,1,6,13,8,['MEDI']
201900174,01/12/2019,1,2,35,47,['PHAR']
201900142,01/12/2019,1,2313,75,83,['PHYS']
201900189,01/12/2019,1,10,33,30,['MULT']
201900145,01/12/2019,1,6,12,29,['IMMU']
201900119,01/12/2019,1,3,13,25,['MATH']
201900126,01/12/2019,1,3,6,15,"['MEDI', 'BIOC']"
201900121,01/12/2019,1,9,5,28,['ENGI']
201900128,01/12/2019,1,2,2,20,"['PHAR', 'ENVI']"
201900117,01/12/2019,1,4,8,47,['CENG']
201900110,01/12/2019,1,3,,17,['VETE']
201900144,01/12/2019,1,8,29,85,['MEDI']
201900143,01/12/2019,1,2342,23,95,['PHYS']
201900188,01/12/2019,1,4,3,24,"['IMMU', 'VETE']"
201900175,01/12/2019,1,6,77,35,['CHEM']
201900181,01/12/2019,1,8,37,58,"['PHYS', 'HEAL', 'BIOC', 'MEDI']"
201900186,01/12/2019,1,7,33,98,['PHAR']
201900172,01/12/2019,1,5,20,30,"['AGRI', 'NURS']"
